"","ID","nLoans","Number_of_Loan","Start","Paid","Duration"
"1954",7650974066,12,8,2015-06-18,2015-06-25,7
"1955",7650974066,12,9,2015-06-25,2015-07-09,14
"1956",7650974066,12,10,2015-07-09,2015-08-01,23
"1957",7650974066,12,11,2015-08-02,2015-08-05,3
"1958",7659385387,5,1,2015-03-29,2015-04-01,3
"1959",7659385387,5,2,2015-04-01,2015-04-06,5
"1960",7659385387,5,3,2015-04-08,2015-06-05,58
"1961",7659385387,5,4,2015-06-05,2015-07-02,27
"1962",7664147584,11,1,2014-09-23,2014-10-02,9
"1963",7664147584,11,2,2014-10-02,2014-10-08,6
"1964",7664147584,11,3,2014-10-08,2014-10-18,10
"1965",7664147584,11,4,2014-10-18,2014-10-25,7
"1966",7664147584,11,5,2014-11-06,2014-11-13,7
"1967",7664147584,11,6,2014-11-23,2014-12-04,11
"1968",7664147584,11,7,2014-12-11,2014-12-26,15
"1969",7664147584,11,8,2014-12-26,2015-01-11,16
"1970",7664147584,11,9,2015-01-11,2015-01-18,7
"1971",7664147584,11,10,2015-01-18,2015-01-26,8
"1972",7743920692,2,1,2015-07-02,2015-07-16,14
"1973",7748166377,2,1,2015-07-17,2015-08-08,22
"1974",7762100560,2,1,2015-07-23,2015-08-04,12
"1975",7769459042,2,1,2015-03-26,2015-04-13,18
"1976",7777374938,2,1,2014-06-08,2014-07-07,29
"1977",7801042321,4,1,2014-08-09,2014-08-29,20
"1978",7801042321,4,2,2014-08-29,2014-09-13,15
"1979",7801042321,4,3,2014-09-14,2014-10-03,19
"1980",7803964963,8,1,2015-04-09,2015-04-16,7
"1981",7803964963,8,2,2015-04-16,2015-05-01,15
"1982",7803964963,8,3,2015-05-01,2015-05-18,17
"1983",7803964963,8,4,2015-05-21,2015-06-02,12
"1984",7803964963,8,5,2015-06-02,2015-06-17,15
"1985",7803964963,8,6,2015-06-17,2015-07-03,16
"1986",7803964963,8,7,2015-07-03,2015-08-11,39
"1987",7812481370,1,1,2015-07-14,2015-08-17,34
"1988",7814589083,9,1,2015-05-11,2015-05-26,15
"1989",7814589083,9,2,2015-05-26,2015-06-03,8
"1990",7814589083,9,3,2015-06-03,2015-06-06,3
"1991",7814589083,9,4,2015-06-06,2015-06-18,12
"1992",7814589083,9,5,2015-06-18,2015-07-09,21
"1993",7814589083,9,6,2015-07-09,2015-07-18,9
"1994",7814589083,9,7,2015-07-18,2015-07-27,9
"1995",7814589083,9,8,2015-07-28,2015-08-11,14
"1996",7822001133,3,1,2015-07-20,2015-07-28,8
"1997",7822001133,3,2,2015-07-28,2015-08-13,16
"1998",7823111794,5,1,2015-07-16,2015-07-21,5
"1999",7823111794,5,2,2015-07-25,2015-08-01,7
"2000",7823111794,5,3,2015-08-01,2015-08-08,7
"2001",7823111794,5,4,2015-08-08,2015-08-15,7
"2002",7850063072,3,1,2015-06-06,2015-06-26,20
"2003",7850063072,3,2,2015-07-08,2015-07-29,21
"2004",7875034267,6,1,2015-04-10,2015-04-10,0
"2005",7875034267,6,2,2015-04-10,2015-04-25,15
"2006",7875034267,6,3,2015-04-25,2015-05-17,22
"2007",7875034267,6,4,2015-05-17,2015-06-23,37
"2008",7875034267,6,5,2015-06-25,2015-08-05,41
"2009",7907830040,2,1,2015-07-16,2015-08-01,16
"2010",7936361384,3,1,2015-05-25,2015-06-09,15
"2011",7936361384,3,2,2015-06-10,2015-07-03,23
"2012",7955562566,5,1,2015-04-12,2015-05-03,21
"2013",7955562566,5,2,2015-05-09,2015-05-30,21
"2014",7955562566,5,3,2015-06-08,2015-06-23,15
"2015",7955562566,5,4,2015-07-22,2015-08-12,21
"2016",7959578837,4,1,2015-06-02,2015-06-26,24
"2017",7959578837,4,2,2015-06-26,2015-06-29,3
"2018",7959578837,4,3,2015-06-29,2015-07-20,21
"2019",7961003085,1,1,2015-06-23,2015-06-27,4
"2020",7962463991,4,1,2015-05-18,2015-06-01,14
"2021",7962463991,4,2,2015-06-08,2015-06-29,21
"2022",7962463991,4,3,2015-06-30,2015-08-01,32
"2023",7970308274,5,1,2015-05-22,2015-06-05,14
"2024",7970308274,5,2,2015-06-05,2015-06-21,16
"2025",7970308274,5,3,2015-06-21,2015-07-12,21
"2026",7970308274,5,4,2015-07-12,2015-08-02,21
"2027",7989328264,3,1,2015-06-27,2015-07-19,22
"2028",7989328264,3,2,2015-07-19,2015-07-31,12
"2029",8000018034,4,1,2015-05-29,2015-06-12,14
"2030",8000018034,4,2,2015-06-12,2015-06-26,14
"2031",8000018034,4,3,2015-06-26,2015-07-17,21
"2032",8000018034,4,4,2015-07-17,2015-08-07,21
"2033",8017301815,3,1,2015-07-18,2015-08-09,22
"2034",8017301815,3,2,2015-08-09,2015-08-13,4
"2035",8053556486,3,1,2015-06-29,2015-07-20,21
"2036",8053556486,3,2,2015-07-28,2015-08-03,6
"2037",8082067022,2,1,2014-10-13,2014-10-14,1
"2038",8092607634,14,1,2014-10-14,2014-10-25,11
"2039",8092607634,14,2,2014-11-10,2014-12-01,21
"2040",8092607634,14,3,2015-01-03,2015-01-24,21
"2041",8092607634,14,4,2015-01-25,2015-01-29,4
"2042",8092607634,14,5,2015-01-30,2015-02-23,24
"2043",8092607634,14,6,2015-02-24,2015-03-11,15
"2044",8092607634,14,7,2015-03-11,2015-03-26,15
"2045",8092607634,14,8,2015-03-31,2015-04-22,22
"2046",8092607634,14,9,2015-04-23,2015-05-07,14
"2047",8092607634,14,10,2015-05-09,2015-05-24,15
"2048",8092607634,14,11,2015-05-30,2015-06-22,23
"2049",8092607634,14,12,2015-06-22,2015-07-01,9
"2050",8092607634,14,13,2015-07-04,2015-07-16,12
"2051",8092607634,14,14,2015-07-16,2015-08-08,23
"2052",8098697604,3,1,2015-04-10,2015-06-22,73
"2053",8098697604,3,2,2015-06-23,2015-07-04,11
"2054",8115915015,1,1,2015-07-24,2015-08-18,25
"2055",8126857977,2,1,2015-05-22,2015-06-10,19
"2056",8141294915,3,1,2014-10-10,2014-10-31,21
"2057",8141294915,3,2,2014-11-15,2014-11-30,15
"2058",8145138919,2,1,2015-07-14,2015-08-07,24
"2059",8150642238,4,1,2015-03-29,2015-04-20,22
"2060",8150642238,4,2,2015-04-20,2015-06-06,47
"2061",8150642238,4,3,2015-06-25,2015-07-17,22
"2062",8155541862,1,1,2015-04-16,2015-04-30,14
"2063",8194919845,4,1,2015-07-04,2015-07-21,17
"2064",8194919845,4,2,2015-07-21,2015-07-27,6
"2065",8194919845,4,3,2015-07-27,2015-08-10,14
"2066",8195370829,5,1,2015-06-28,2015-07-12,14
"2067",8195370829,5,2,2015-07-12,2015-07-25,13
"2068",8201813416,1,1,2015-07-14,2015-07-21,7
"2069",8210123264,3,1,2015-07-24,2015-08-04,11
"2070",8210123264,3,2,2015-08-04,2015-08-15,11
"2071",8210865312,2,1,2015-07-06,2015-07-25,19
"2072",8230219163,5,1,2015-05-29,2015-06-08,10
"2073",8230219163,5,2,2015-06-08,2015-06-30,22
"2074",8230219163,5,3,2015-07-01,2015-07-22,21
"2075",8230219163,5,4,2015-07-22,2015-08-08,17
"2076",8232732829,1,1,2015-07-21,2015-08-18,28
"2077",8237091184,2,1,2015-07-23,2015-07-30,7
"2078",8239972608,4,1,2015-06-18,2015-06-22,4
"2079",8239972608,4,2,2015-06-22,2015-07-02,10
"2080",8239972608,4,3,2015-07-02,2015-07-11,9
"2081",8251050249,3,1,2015-07-11,2015-07-30,19
"2082",8251050249,3,2,2015-07-30,2015-08-03,4
"2083",8258117248,4,1,2015-04-24,2015-04-28,4
"2084",8258117248,4,2,2015-04-28,2015-05-30,32
"2085",8258117248,4,3,2015-05-30,2015-07-21,52
"2086",8278230987,2,1,2015-02-10,2015-03-03,21
"2087",8315543219,7,1,2015-02-18,2015-03-10,20
"2088",8315543219,7,2,2015-03-15,2015-04-08,24
"2089",8315543219,7,3,2015-04-12,2015-05-02,20
"2090",8315543219,7,4,2015-05-05,2015-05-22,17
"2091",8315543219,7,5,2015-05-22,2015-06-09,18
"2092",8315543219,7,6,2015-06-09,2015-07-11,32
"2093",8341793330,5,1,2015-07-15,2015-07-25,10
"2094",8341793330,5,2,2015-07-26,2015-07-28,2
"2095",8341793330,5,3,2015-07-28,2015-08-03,6
"2096",8341793330,5,4,2015-08-04,2015-08-11,7
"2097",8345153046,2,1,2015-07-22,2015-08-11,20
"2098",8357321273,5,1,2015-02-26,2015-03-11,13
"2099",8357321273,5,2,2015-03-11,2015-03-25,14
"2100",8357321273,5,3,2015-03-25,2015-04-08,14
"2101",8357321273,5,4,2015-04-08,2015-04-28,20
"2102",8361684012,2,1,2015-06-22,2015-07-16,24
"2103",8379961584,5,1,2015-06-21,2015-06-29,8
"2104",8379961584,5,2,2015-06-29,2015-07-07,8
"2105",8379961584,5,3,2015-07-07,2015-07-21,14
"2106",8379961584,5,4,2015-07-21,2015-08-13,23
"2107",8387614970,4,1,2015-05-21,2015-06-09,19
"2108",8387614970,4,2,2015-06-17,2015-07-15,28
"2109",8387614970,4,3,2015-07-17,2015-08-07,21
"2110",8389868976,3,1,2015-03-14,2015-04-02,19
"2111",8389868976,3,2,2015-05-01,2015-05-22,21
"2112",8392403933,23,1,2014-10-02,2014-10-16,14
"2113",8392403933,23,2,2014-10-16,2014-11-04,19
"2114",8392403933,23,3,2014-11-04,2014-11-18,14
"2115",8392403933,23,4,2014-11-19,2014-12-07,18
"2116",8392403933,23,5,2014-12-07,2014-12-24,17
"2117",8392403933,23,6,2014-12-24,2015-01-07,14
"2118",8392403933,23,7,2015-01-07,2015-01-21,14
"2119",8392403933,23,8,2015-01-21,2015-01-30,9
"2120",8392403933,23,9,2015-01-30,2015-02-07,8
"2121",8392403933,23,10,2015-02-07,2015-02-16,9
"2122",8392403933,23,11,2015-02-16,2015-02-23,7
"2123",8392403933,23,12,2015-02-23,2015-03-02,7
"2124",8392403933,23,13,2015-03-02,2015-03-09,7
"2125",8392403933,23,14,2015-03-09,2015-03-17,8
"2126",8392403933,23,15,2015-03-17,2015-03-27,10
"2127",8392403933,23,16,2015-03-27,2015-04-10,14
"2128",8392403933,23,17,2015-04-10,2015-04-25,15
"2129",8392403933,23,18,2015-04-25,2015-05-09,14
"2130",8392403933,23,19,2015-05-09,2015-05-26,17
"2131",8392403933,23,20,2015-05-26,2015-06-15,20
"2132",8392403933,23,21,2015-06-15,2015-07-09,24
"2133",8392403933,23,22,2015-07-09,2015-07-31,22
"2134",8394030931,9,1,2015-01-17,2015-01-29,12
"2135",8394030931,9,2,2015-02-01,2015-02-25,24
"2136",8394030931,9,3,2015-02-26,2015-04-09,42
"2137",8394030931,9,4,2015-04-10,2015-05-10,30
"2138",8394030931,9,5,2015-05-10,2015-05-29,19
"2139",8394030931,9,6,2015-05-30,2015-06-22,23
"2140",8394030931,9,7,2015-06-22,2015-07-10,18
"2141",8394030931,9,8,2015-07-10,2015-08-06,27
"2142",8419449580,3,1,2015-06-25,2015-07-16,21
"2143",8419449580,3,2,2015-07-19,2015-08-09,21
"2144",8449258035,9,1,2014-05-02,2014-05-22,20
"2145",8449258035,9,2,2014-05-22,2014-06-12,21
"2146",8449258035,9,3,2014-06-12,2014-07-03,21
"2147",8449258035,9,4,2014-07-03,2014-07-24,21
"2148",8449258035,9,5,2014-07-24,2014-08-24,31
"2149",8449258035,9,6,2015-06-20,2015-07-08,18
"2150",8449258035,9,7,2015-07-08,2015-07-14,6
"2151",8450552497,1,1,2015-03-09,2015-03-30,21
"2152",8451978998,8,1,2015-07-09,2015-07-14,5
"2153",8451978998,8,2,2015-07-14,2015-07-15,1
"2154",8451978998,8,3,2015-07-15,2015-07-20,5
"2155",8451978998,8,4,2015-07-20,2015-07-23,3
"2156",8451978998,8,5,2015-07-23,2015-07-29,6
"2157",8451978998,8,6,2015-07-29,2015-08-07,9
"2158",8451978998,8,7,2015-08-07,2015-08-14,7
"2159",8460627016,3,1,2015-03-30,2015-04-14,15
"2160",8460627016,3,2,2015-04-14,2015-04-28,14
"2161",8466486442,3,1,2015-06-21,2015-07-12,21
"2162",8466486442,3,2,2015-07-12,2015-08-02,21
"2163",8470817553,18,1,2014-09-01,2014-09-22,21
"2164",8470817553,18,2,2014-09-22,2014-10-13,21
"2165",8470817553,18,3,2014-10-14,2014-11-03,20
"2166",8470817553,18,4,2014-11-03,2014-11-17,14
"2167",8470817553,18,5,2014-11-17,2014-12-08,21
"2168",8470817553,18,6,2014-12-08,2014-12-30,22
"2169",8470817553,18,7,2014-12-30,2015-01-13,14
"2170",8470817553,18,8,2015-01-14,2015-02-01,18
"2171",8470817553,18,9,2015-02-01,2015-02-23,22
"2172",8470817553,18,10,2015-02-23,2015-03-16,21
"2173",8470817553,18,11,2015-03-17,2015-04-06,20
"2174",8470817553,18,12,2015-04-07,2015-04-30,23
"2175",8470817553,18,13,2015-04-30,2015-05-20,20
"2176",8470817553,18,14,2015-05-20,2015-06-09,20
"2177",8470817553,18,15,2015-06-09,2015-06-30,21
"2178",8470817553,18,16,2015-06-30,2015-07-13,13
"2179",8470817553,18,17,2015-07-13,2015-08-03,21
"2180",8476099889,10,1,2015-03-02,2015-03-20,18
"2181",8476099889,10,2,2015-03-20,2015-04-03,14
"2182",8476099889,10,3,2015-04-03,2015-04-12,9
"2183",8476099889,10,4,2015-04-12,2015-04-28,16
"2184",8476099889,10,5,2015-04-28,2015-05-12,14
"2185",8476099889,10,6,2015-05-12,2015-06-02,21
"2186",8476099889,10,7,2015-06-03,2015-06-20,17
"2187",8476099889,10,8,2015-06-21,2015-07-10,19
"2188",8476099889,10,9,2015-07-10,2015-07-31,21
"2189",8484461796,5,1,2015-05-27,2015-06-09,13
"2190",8484461796,5,2,2015-06-12,2015-07-01,19
"2191",8484461796,5,3,2015-07-01,2015-07-22,21
"2192",8484461796,5,4,2015-07-24,2015-08-15,22
"2193",8519412104,7,1,2015-04-14,2015-05-05,21
"2194",8519412104,7,2,2015-05-06,2015-05-21,15
"2195",8519412104,7,3,2015-05-21,2015-06-06,16
"2196",8519412104,7,4,2015-06-06,2015-06-24,18
"2197",8519412104,7,5,2015-06-24,2015-07-11,17
"2198",8519412104,7,6,2015-07-11,2015-07-31,20
"2199",8521033508,4,1,2014-05-22,2014-06-03,12
"2200",8521033508,4,2,2014-06-03,2014-06-18,15
"2201",8521033508,4,3,2014-06-18,2014-07-03,15
"2202",8529623453,3,1,2015-06-20,2015-07-11,21
"2203",8529623453,3,2,2015-07-13,2015-08-03,21
"2204",8540590529,7,1,2014-10-16,2014-11-15,30
"2205",8540590529,7,2,2014-11-17,2014-12-05,18
"2206",8540590529,7,3,2014-12-07,2015-01-10,34
"2207",8540590529,7,4,2015-03-10,2015-04-03,24
"2208",8540590529,7,5,2015-04-13,2015-05-25,42
"2209",8540590529,7,6,2015-06-12,2015-06-30,18
"2210",8540946794,10,1,2015-03-20,2015-04-08,19
"2211",8540946794,10,2,2015-04-09,2015-05-01,22
"2212",8540946794,10,3,2015-05-01,2015-05-19,18
"2213",8540946794,10,4,2015-05-19,2015-06-08,20
"2214",8540946794,10,5,2015-06-08,2015-06-21,13
"2215",8540946794,10,6,2015-06-21,2015-07-03,12
"2216",8540946794,10,7,2015-07-03,2015-07-11,8
"2217",8540946794,10,8,2015-07-11,2015-07-28,17
"2218",8540946794,10,9,2015-07-28,2015-08-09,12
"2219",8548843141,2,1,2014-04-11,2014-04-10,-1
"2220",8550857009,4,1,2015-06-16,2015-07-07,21
"2221",8550857009,4,2,2015-07-07,2015-07-21,14
"2222",8550857009,4,3,2015-07-22,2015-08-06,15
"2223",8594242129,2,1,2015-07-25,2015-08-13,19
"2224",8600102728,2,1,2015-07-04,2015-07-15,11
"2225",8603630266,4,1,2015-07-05,2015-07-10,5
"2226",8603630266,4,2,2015-07-10,2015-07-24,14
"2227",8603630266,4,3,2015-07-25,2015-08-10,16
"2228",8609804338,2,1,2015-07-17,2015-08-04,18
"2229",8609804338,2,2,2015-08-11,2015-08-18,7
"2230",8615494905,2,1,2015-07-17,2015-08-19,33
"2231",8634554863,5,1,2015-04-15,2015-04-21,6
"2232",8634554863,5,2,2015-04-28,2015-05-02,4
"2233",8634554863,5,3,2015-05-03,2015-05-07,4
"2234",8634554863,5,4,2015-05-19,2015-06-12,24
"2235",8634554863,5,5,2015-06-28,2015-07-20,22
"2236",8634797091,7,1,2015-05-28,2015-06-04,7
"2237",8634797091,7,2,2015-06-04,2015-06-25,21
"2238",8634797091,7,3,2015-06-26,2015-06-30,4
"2239",8634797091,7,4,2015-07-06,2015-07-20,14
"2240",8634797091,7,5,2015-07-20,2015-07-22,2
"2241",8634797091,7,6,2015-07-23,2015-07-30,7
"2242",8638580379,2,1,2015-07-15,2015-08-03,19
"2243",8677322348,2,1,2014-07-13,2014-08-02,20
"2244",8686243541,2,1,2015-05-24,2015-06-14,21
"2245",8686243541,2,2,2015-07-10,2015-08-10,31
"2246",8699204874,4,1,2015-06-22,2015-06-29,7
"2247",8699204874,4,2,2015-06-30,2015-07-15,15
"2248",8699204874,4,3,2015-07-15,2015-07-28,13
"2249",8699204874,4,4,2015-08-02,2015-08-18,16
"2250",8714622022,4,1,2015-05-19,2015-06-10,22
"2251",8714622022,4,2,2015-06-14,2015-07-09,25
"2252",8714622022,4,3,2015-07-20,2015-07-23,3
"2253",8716883625,4,1,2015-05-29,2015-06-15,17
"2254",8716883625,4,2,2015-06-15,2015-06-29,14
"2255",8716883625,4,3,2015-06-30,2015-07-22,22
"2256",8719891162,1,1,2014-08-14,2014-10-14,61
"2257",8720349802,2,1,2015-03-28,2015-04-04,7
"2258",8735273100,3,1,2015-06-25,2015-07-16,21
"2259",8735273100,3,2,2015-07-22,2015-08-11,20
"2260",8740760572,6,1,2015-05-19,2015-05-27,8
"2261",8740760572,6,2,2015-05-27,2015-06-03,7
"2262",8740760572,6,3,2015-06-05,2015-06-17,12
"2263",8740760572,6,4,2015-06-19,2015-07-10,21
"2264",8740760572,6,5,2015-07-10,2015-07-31,21
"2265",8812837743,8,1,2015-03-27,2015-04-15,19
"2266",8812837743,8,2,2015-04-15,2015-04-30,15
"2267",8812837743,8,3,2015-04-30,2015-05-06,6
"2268",8812837743,8,4,2015-05-25,2015-06-06,12
"2269",8812837743,8,5,2015-06-06,2015-06-27,21
"2270",8812837743,8,6,2015-06-28,2015-07-08,10
"2271",8812837743,8,7,2015-07-08,2015-07-28,20
"2272",8812837743,8,8,2015-08-08,2015-08-14,6
"2273",8839970497,16,1,2014-10-13,2014-10-25,12
"2274",8839970497,16,2,2014-10-27,2014-11-17,21
"2275",8839970497,16,3,2014-12-13,2015-01-03,21
"2276",8839970497,16,4,2015-01-03,2015-01-23,20
"2277",8839970497,16,5,2015-01-23,2015-02-05,13
"2278",8839970497,16,6,2015-02-06,2015-02-27,21
"2279",8839970497,16,7,2015-03-04,2015-03-25,21
"2280",8839970497,16,8,2015-03-27,2015-04-17,21
"2281",8839970497,16,9,2015-04-28,2015-05-20,22
"2282",8839970497,16,10,2015-05-20,2015-06-10,21
"2283",8839970497,16,11,2015-06-11,2015-06-27,16
"2284",8839970497,16,12,2015-06-29,2015-06-29,0
"2285",8839970497,16,13,2015-07-02,2015-07-13,11
"2286",8839970497,16,14,2015-07-14,2015-07-28,14
"2287",8839970497,16,15,2015-07-29,2015-08-08,10
"2288",8845067238,32,1,2014-10-02,2014-10-15,13
"2289",8845067238,32,2,2014-10-16,2014-11-03,18
"2290",8845067238,32,3,2014-11-03,2014-11-16,13
"2291",8845067238,32,4,2014-11-16,2014-11-28,12
"2292",8845067238,32,5,2014-12-06,2014-12-17,11
"2293",8845067238,32,6,2015-01-05,2015-01-12,7
"2294",8845067238,32,7,2015-01-13,2015-01-28,15
"2295",8845067238,32,8,2015-01-28,2015-02-05,8
"2296",8845067238,32,9,2015-02-06,2015-02-16,10
"2297",8845067238,32,10,2015-02-17,2015-02-26,9
"2298",8845067238,32,11,2015-02-26,2015-03-06,8
"2299",8845067238,32,12,2015-03-07,2015-03-16,9
"2300",8845067238,32,13,2015-03-18,2015-03-26,8
"2301",8845067238,32,14,2015-03-26,2015-03-31,5
"2302",8845067238,32,15,2015-03-31,2015-04-08,8
"2303",8845067238,32,16,2015-04-09,2015-04-15,6
"2304",8845067238,32,17,2015-04-15,2015-04-22,7
"2305",8845067238,32,18,2015-04-22,2015-04-29,7
"2306",8845067238,32,19,2015-04-30,2015-05-08,8
"2307",8845067238,32,20,2015-05-08,2015-05-15,7
"2308",8845067238,32,21,2015-05-16,2015-05-24,8
"2309",8845067238,32,22,2015-05-24,2015-06-02,9
"2310",8845067238,32,23,2015-06-02,2015-06-10,8
"2311",8845067238,32,24,2015-06-11,2015-06-17,6
"2312",8845067238,32,25,2015-06-18,2015-07-01,13
"2313",8845067238,32,26,2015-07-01,2015-07-08,7
"2314",8845067238,32,27,2015-07-09,2015-07-16,7
"2315",8845067238,32,28,2015-07-17,2015-07-25,8
"2316",8845067238,32,29,2015-07-25,2015-07-31,6
"2317",8845067238,32,30,2015-07-31,2015-08-08,8
"2318",8845067238,32,31,2015-08-13,2015-08-15,2
"2319",8880381815,4,1,2015-06-04,2015-06-23,19
"2320",8880381815,4,2,2015-06-30,2015-07-10,10
"2321",8880381815,4,3,2015-07-10,2015-07-29,19
"2322",8887062843,17,1,2015-03-28,2015-04-01,4
"2323",8887062843,17,2,2015-04-01,2015-04-08,7
"2324",8887062843,17,3,2015-04-08,2015-04-14,6
"2325",8887062843,17,4,2015-04-14,2015-04-21,7
"2326",8887062843,17,5,2015-04-21,2015-04-28,7
"2327",8887062843,17,6,2015-04-30,2015-05-07,7
"2328",8887062843,17,7,2015-05-07,2015-05-14,7
"2329",8887062843,17,8,2015-05-16,2015-05-21,5
"2330",8887062843,17,9,2015-05-25,2015-06-02,8
"2331",8887062843,17,10,2015-06-02,2015-06-10,8
"2332",8887062843,17,11,2015-06-10,2015-06-18,8
"2333",8887062843,17,12,2015-06-19,2015-06-25,6
"2334",8887062843,17,13,2015-06-28,2015-07-08,10
"2335",8887062843,17,14,2015-07-08,2015-07-23,15
"2336",8887062843,17,15,2015-07-23,2015-08-18,26
"2337",8931300972,4,1,2015-03-26,2015-04-07,12
"2338",8931300972,4,2,2015-04-07,2015-04-28,21
"2339",8931300972,4,3,2015-04-28,2015-05-25,27
"2340",8946883110,2,1,2015-04-13,2015-05-20,37
"2341",8948179644,1,1,2015-07-19,2015-08-05,17
"2342",8948452846,5,1,2015-01-06,2015-01-31,25
"2343",8948452846,5,2,2015-02-20,2015-04-01,40
"2344",8948452846,5,3,2015-04-16,2015-05-29,43
"2345",8948452846,5,4,2015-06-25,2015-07-02,7
"2346",8993973315,2,1,2015-07-16,2015-07-17,1
"2347",9003357851,4,1,2015-05-30,2015-06-06,7
"2348",9003357851,4,2,2015-06-06,2015-06-27,21
"2349",9003357851,4,3,2015-07-01,2015-07-28,27
"2350",9013261149,5,1,2015-05-29,2015-06-05,7
"2351",9013261149,5,2,2015-06-05,2015-06-10,5
"2352",9013261149,5,3,2015-06-11,2015-06-19,8
"2353",9013261149,5,4,2015-06-19,2015-07-15,26
"2354",9019460943,6,1,2015-03-24,2015-03-31,7
"2355",9019460943,6,2,2015-04-15,2015-04-28,13
"2356",9019460943,6,3,2015-04-29,2015-05-12,13
"2357",9019460943,6,4,2015-05-15,2015-05-31,16
"2358",9019460943,6,5,2015-05-31,2015-06-30,30
"2359",9036331394,2,1,2015-05-03,2015-06-25,53
"2360",9036331394,2,2,2015-07-13,2015-07-31,18
"2361",9045211188,5,1,2015-07-02,2015-07-03,1
"2362",9045211188,5,2,2015-07-03,2015-07-06,3
"2363",9045211188,5,3,2015-07-06,2015-07-09,3
"2364",9045211188,5,4,2015-07-09,2015-08-01,23
"2365",9123965963,5,1,2015-04-27,2015-05-19,22
"2366",9123965963,5,2,2015-05-20,2015-06-05,16
"2367",9123965963,5,3,2015-06-05,2015-06-07,2
"2368",9123965963,5,4,2015-06-07,2015-07-06,29
"2369",9137438176,2,1,2015-03-28,2015-04-18,21
"2370",9149555649,13,1,2015-02-20,2015-03-06,14
"2371",9149555649,13,2,2015-03-06,2015-03-17,11
"2372",9149555649,13,3,2015-03-17,2015-04-07,21
"2373",9149555649,13,4,2015-04-08,2015-04-26,18
"2374",9149555649,13,5,2015-04-26,2015-05-15,19
"2375",9149555649,13,6,2015-05-20,2015-06-03,14
"2376",9149555649,13,7,2015-06-03,2015-06-17,14
"2377",9149555649,13,8,2015-06-17,2015-06-27,10
"2378",9149555649,13,9,2015-06-27,2015-07-05,8
"2379",9149555649,13,10,2015-07-05,2015-07-18,13
"2380",9149555649,13,11,2015-07-18,2015-08-09,22
"2381",9149555649,13,12,2015-08-10,2015-08-18,8
"2382",9164049071,2,1,2015-06-02,2015-06-10,8
"2383",9228116233,2,1,2015-03-26,2015-04-13,18
"2384",9254134796,3,1,2015-06-21,2015-07-15,24
"2385",9254134796,3,2,2015-07-15,2015-08-04,20
"2386",9255169851,4,1,2015-07-04,2015-07-21,17
"2387",9255169851,4,2,2015-07-22,2015-07-22,0
"2388",9255169851,4,3,2015-07-22,2015-08-06,15
"2389",9263351105,8,1,2015-03-29,2015-04-15,17
"2390",9263351105,8,2,2015-04-16,2015-04-24,8
"2391",9263351105,8,3,2015-04-24,2015-05-02,8
"2392",9263351105,8,4,2015-05-02,2015-05-21,19
"2393",9263351105,8,5,2015-05-22,2015-07-09,48
"2394",9263351105,8,6,2015-07-12,2015-07-31,19
"2395",9263351105,8,7,2015-08-01,2015-08-18,17
"2396",9289420258,1,1,2015-07-23,2015-08-11,19
"2397",9308939887,6,1,2015-02-08,2015-03-01,21
"2398",9308939887,6,2,2015-03-09,2015-03-30,21
"2399",9308939887,6,3,2015-04-30,2015-05-21,21
"2400",9308939887,6,4,2015-05-24,2015-06-14,21
"2401",9308939887,6,5,2015-06-28,2015-07-17,19
"2402",9308939887,6,6,2015-07-28,2015-08-18,21
"2403",9360194810,3,1,2015-07-14,2015-07-21,7
"2404",9360194810,3,2,2015-07-21,2015-08-04,14
"2405",9366636131,4,1,2015-06-15,2015-06-27,12
"2406",9366636131,4,2,2015-06-29,2015-07-19,20
"2407",9366636131,4,3,2015-07-20,2015-08-10,21
"2408",9386396081,4,1,2015-06-26,2015-07-07,11
"2409",9386396081,4,2,2015-07-07,2015-07-13,6
"2410",9386396081,4,3,2015-07-13,2015-07-29,16
"2411",9442171425,2,1,2015-06-04,2015-06-16,12
"2412",9443631847,5,1,2015-04-02,2015-04-09,7
"2413",9443631847,5,2,2015-04-09,2015-04-14,5
"2414",9443631847,5,3,2015-04-14,2015-04-21,7
"2415",9443631847,5,4,2015-04-21,2015-04-28,7
"2416",9448842124,2,1,2015-07-18,2015-08-08,21
"2417",9465714466,3,1,2015-03-30,2015-04-01,2
"2418",9465714466,3,2,2015-04-01,2015-05-04,33
"2419",9467238896,2,1,2015-03-29,2015-04-13,15
"2420",9468184407,1,1,2015-07-21,2015-08-15,25
"2421",9478427902,5,1,2015-06-12,2015-06-25,13
"2422",9478427902,5,2,2015-06-26,2015-06-27,1
"2423",9478427902,5,3,2015-06-27,2015-07-03,6
"2424",9478427902,5,4,2015-07-03,2015-07-13,10
"2425",9500422035,3,1,2015-06-19,2015-07-12,23
"2426",9500422035,3,2,2015-07-21,2015-08-10,20
"2427",9545294644,3,1,2014-05-19,2014-06-09,21
"2428",9545294644,3,2,2014-06-10,2014-07-04,24
"2429",9562149901,4,1,2015-04-24,2015-05-15,21
"2430",9562149901,4,2,2015-05-20,2015-06-10,21
"2431",9562149901,4,3,2015-07-17,2015-08-06,20
"2432",9566466816,3,1,2015-06-22,2015-07-02,10
"2433",9566466816,3,2,2015-07-02,2015-08-18,47
"2434",9568664366,3,1,2015-03-25,2015-04-17,23
